matchKey,homeId,awayId,eventIndex,team,zona,chanceType,xg,finalizacao,reflexo,goal
23-36,23,36,2,visitante,ZAG,DIRECT_FK,0.0358,75,92,0
23-36,23,36,3,mandante,ZAG,NORMAL,0.0291,67,97,0
23-36,23,36,4,visitante,ATA,NORMAL,0.6000,75,92,0
23-36,23,36,5,mandante,VOL,NORMAL,0.1453,67,97,0
52-19,52,19,0,mandante,MEI,NORMAL,0.2853,62,99,1
52-19,52,19,1,mandante,VOL,NORMAL,0.1189,62,99,0
52-19,52,19,2,mandante,ATA,NORMAL,0.4754,62,99,0
52-19,52,19,3,visitante,ATA,NORMAL,0.6000,80,82,0
52-19,52,19,5,visitante,VOL,NORMAL,0.2183,80,82,0
52-19,52,19,6,mandante,MEI,NORMAL,0.2853,62,99,0
80-34,80,34,0,visitante,LAT,NORMAL,0.1484,68,70,0
80-34,80,34,1,visitante,ATA,NORMAL,0.6000,68,70,1
80-34,80,34,2,mandante,ATA,NORMAL,0.3536,44,89,1
80-34,80,34,3,mandante,ATA,NORMAL,0.3536,44,89,0
80-34,80,34,4,visitante,ATA,NORMAL,0.6000,68,70,1
80-34,80,34,5,visitante,ZAG,NORMAL,0.0495,68,70,0
2-35,2,35,0,mandante,VOL,NORMAL,0.2651,75,87,1
2-35,2,35,2,visitante,MEI,NORMAL,0.2620,64,84,1
2-35,2,35,3,mandante,ATA,NORMAL,0.6000,75,87,0
29-27,29,27,0,mandante,ATA,PENALTY,0.3158,70,92,0
29-27,29,27,3,visitante,ATA,NORMAL,0.6000,73,89,0
29-27,29,27,5,mandante,MEI,NORMAL,0.4139,70,92,0
29-27,29,27,6,mandante,ATA,NORMAL,0.6000,70,92,0
29-27,29,27,7,mandante,ZAG,NORMAL,0.0345,70,92,1
62-46,62,46,0,mandante,ATA,NORMAL,0.3748,35,82,1
62-46,62,46,1,mandante,MEI,NORMAL,0.2249,35,82,0
62-46,62,46,2,visitante,VOL,NORMAL,0.2231,54,58,0
62-46,62,46,3,mandante,ATA,NORMAL,0.3748,35,82,0
53-61,53,61,0,visitante,MEI,NORMAL,0.2157,43,78,1
53-61,53,61,1,mandante,MEI,NORMAL,0.5595,52,62,1
53-61,53,61,2,visitante,ATA,NORMAL,0.3595,43,78,1
53-61,53,61,3,mandante,MEI,NORMAL,0.5595,52,62,0
53-61,53,61,4,visitante,VOL,NORMAL,0.0899,43,78,0
53-61,53,61,5,visitante,LAT,NORMAL,0.0539,43,78,0
53-61,53,61,6,mandante,ATA,NORMAL,0.6000,52,62,1
53-61,53,61,7,mandante,ATA,PENALTY,0.3410,52,62,0
58-43,58,43,0,mandante,MEI,NORMAL,0.4746,59,77,0
58-43,58,43,1,visitante,MEI,NORMAL,0.2965,58,83,0
58-43,58,43,2,mandante,ZAG,NORMAL,0.0396,59,77,0
58-43,58,43,3,visitante,ATA,NORMAL,0.4941,58,83,0
58-43,58,43,4,visitante,ATA,NORMAL,0.4941,58,83,0
39-68,39,68,0,mandante,VOL,NORMAL,0.4337,76,67,0
39-68,39,68,1,visitante,VOL,NORMAL,0.0506,39,95,0
39-68,39,68,2,visitante,LAT,NORMAL,0.0304,39,95,0
39-68,39,68,3,mandante,LAT,NORMAL,0.2602,76,67,0
39-68,39,68,4,visitante,MEI,DIRECT_FK,0.0206,39,95,0
39-68,39,68,5,mandante,VOL,NORMAL,0.4337,76,67,0
39-68,39,68,6,mandante,LAT,NORMAL,0.2602,76,67,0
39-68,39,68,8,visitante,MEI,NORMAL,0.1215,39,95,0
11-55,11,55,0,visitante,ATA,NORMAL,0.2789,54,99,0
11-55,11,55,1,mandante,ATA,NORMAL,0.6000,86,79,1
11-55,11,55,2,mandante,VOL,NORMAL,0.3647,86,79,1
11-55,11,55,3,visitante,LAT,NORMAL,0.0418,54,99,0
11-55,11,55,4,mandante,ATA,NORMAL,0.6000,86,79,1
11-55,11,55,5,mandante,ATA,NORMAL,0.6000,86,79,1
32-57,32,57,0,visitante,VOL,NORMAL,0.0870,57,96,0
32-57,32,57,1,mandante,ATA,NORMAL,0.6000,72,83,0
32-57,32,57,2,mandante,ATA,NORMAL,0.6000,72,83,0
32-57,32,57,3,visitante,ATA,NORMAL,0.3479,57,96,1
49-39,49,39,0,visitante,VOL,NORMAL,0.2259,76,74,1
49-39,49,39,1,visitante,MEI,NORMAL,0.5421,76,74,1
49-39,49,39,2,mandante,MEI,NORMAL,0.2791,56,95,1
49-39,49,39,3,mandante,ATA,NORMAL,0.4652,56,95,0
49-39,49,39,4,visitante,ATA,NORMAL,0.6000,76,74,1
49-39,49,39,5,mandante,ZAG,NORMAL,0.0233,56,95,0
49-39,49,39,6,mandante,ATA,NORMAL,0.4652,56,95,1
49-39,49,39,7,visitante,ATA,NORMAL,0.6000,76,74,1
7-24,7,24,0,mandante,ZAG,NORMAL,0.0516,83,91,0
7-24,7,24,1,mandante,LAT,NORMAL,0.1549,83,91,1
7-24,7,24,2,mandante,ATA,NORMAL,0.6000,83,91,0
7-24,7,24,3,mandante,ATA,NORMAL,0.6000,83,91,1
7-24,7,24,4,visitante,MEI,NORMAL,0.2419,68,99,0
7-24,7,24,5,mandante,ATA,NORMAL,0.6000,83,91,1
7-24,7,24,6,mandante,MEI,NORMAL,0.6000,83,91,0
7-24,7,24,7,mandante,MEI,NORMAL,0.6000,83,91,0
7-24,7,24,8,visitante,ZAG,NORMAL,0.0202,68,99,0
1-29,1,29,0,visitante,MEI,NORMAL,0.2882,70,85,1
1-29,1,29,1,visitante,ATA,NORMAL,0.4803,70,85,0
1-29,1,29,2,visitante,VOL,DIRECT_FK,0.0368,70,85,0
1-29,1,29,3,visitante,VOL,NORMAL,0.1201,70,85,0
1-29,1,29,4,mandante,ZAG,NORMAL,0.0521,78,89,0
1-29,1,29,5,visitante,ZAG,NORMAL,0.0240,70,85,0
1-29,1,29,7,visitante,MEI,CORNER,0.0276,70,85,0
1-29,1,29,8,visitante,LAT,NORMAL,0.0721,70,85,0
1-43,1,43,0,mandante,ATA,NORMAL,0.6000,78,77,1
1-43,1,43,1,mandante,MEI,DIRECT_FK,0.0446,78,77,0
1-43,1,43,2,mandante,MEI,NORMAL,0.6000,78,77,1
1-43,1,43,3,mandante,ATA,NORMAL,0.6000,78,77,0
1-43,1,43,4,mandante,ATA,NORMAL,0.6000,78,77,1
1-43,1,43,5,visitante,ATA,CORNER,0.0234,58,85,0
1-43,1,43,6,mandante,ZAG,NORMAL,0.0720,78,77,0
1-43,1,43,7,visitante,MEI,NORMAL,0.2039,58,85,0
47-25,47,25,0,mandante,ZAG,PENALTY,0.2348,55,98,0
47-25,47,25,2,visitante,LAT,NORMAL,0.1534,75,72,0
47-25,47,25,3,visitante,MEI,NORMAL,0.6000,75,72,1
47-25,47,25,4,mandante,ATA,DIRECT_FK,0.0250,55,98,0
61-5,61,5,0,mandante,MEI,NORMAL,0.1443,43,99,0
61-5,61,5,1,visitante,MEI,DIRECT_FK,0.0569,86,62,1
61-5,61,5,2,mandante,MEI,NORMAL,0.1443,43,99,0
61-5,61,5,3,mandante,MEI,NORMAL,0.1443,43,99,0
61-5,61,5,4,visitante,ATA,NORMAL,0.6000,86,62,1
61-5,61,5,5,mandante,MEI,PENALTY,0.1876,43,99,0
61-5,61,5,6,mandante,MEI,NORMAL,0.1443,43,99,1
61-5,61,5,7,visitante,VOL,CORNER,0.0427,86,62,1
28-11,28,11,0,mandante,MEI,NORMAL,0.3318,70,99,1
28-11,28,11,1,mandante,ATA,NORMAL,0.5529,70,99,1
28-11,28,11,2,mandante,MEI,DIRECT_FK,0.0305,70,99,0
28-11,28,11,3,visitante,VOL,NORMAL,0.1943,86,93,0
28-11,28,11,4,mandante,LAT,NORMAL,0.0829,70,99,0
28-11,28,11,6,visitante,VOL,NORMAL,0.1943,86,93,0
28-11,28,11,8,visitante,ATA,NORMAL,0.6000,86,93,1
62-18,62,18,0,visitante,ATA,NORMAL,0.6000,87,58,1
62-18,62,18,2,visitante,VOL,NORMAL,0.4979,87,58,1
62-18,62,18,3,mandante,ATA,NORMAL,0.2053,35,99,0
62-18,62,18,4,visitante,ATA,NORMAL,0.6000,87,58,1
62-18,62,18,5,mandante,VOL,NORMAL,0.0513,35,99,0
62-18,62,18,6,visitante,MEI,DIRECT_FK,0.0597,87,58,0
62-18,62,18,7,visitante,VOL,NORMAL,0.4979,87,58,0
62-18,62,18,8,visitante,VOL,NORMAL,0.4979,87,58,0
27-48,27,48,0,mandante,VOL,NORMAL,0.2985,73,75,0
27-48,27,48,1,mandante,ATA,NORMAL,0.6000,73,75,1
27-48,27,48,2,visitante,LAT,NORMAL,0.0525,56,92,0
27-48,27,48,3,mandante,ATA,NORMAL,0.6000,73,75,1
27-48,27,48,4,mandante,LAT,CORNER,0.0322,73,75,0
27-48,27,48,5,visitante,VOL,NORMAL,0.0875,56,92,0
27-48,27,48,6,mandante,MEI,NORMAL,0.6000,73,75,0
27-48,27,48,7,mandante,ZAG,NORMAL,0.0597,73,75,0
27-48,27,48,8,mandante,ZAG,NORMAL,0.0597,73,75,0
80-51,80,51,0,visitante,MEI,NORMAL,0.4370,58,70,1
80-51,80,51,1,visitante,VOL,DIRECT_FK,0.0369,58,70,0
80-51,80,51,2,visitante,MEI,NORMAL,0.4370,58,70,0
80-51,80,51,3,mandante,LAT,NORMAL,0.0683,44,82,0
25-19,25,19,0,visitante,MEI,NORMAL,0.3573,80,98,0
25-19,25,19,1,visitante,ATA,NORMAL,0.5955,80,98,0
25-19,25,19,2,mandante,ZAG,NORMAL,0.0335,75,99,0
25-19,25,19,3,mandante,MEI,NORMAL,0.4019,75,99,1
25-19,25,19,4,mandante,MEI,NORMAL,0.4019,75,99,1
67-74,67,74,0,mandante,LAT,NORMAL,0.1064,44,65,0
67-74,67,74,1,mandante,VOL,NORMAL,0.1773,44,65,0
67-74,67,74,3,visitante,ATA,NORMAL,0.4388,43,69,1
67-74,67,74,4,visitante,ATA,NORMAL,0.4388,43,69,0
67-74,67,74,5,mandante,VOL,NORMAL,0.1773,44,65,0
67-74,67,74,6,mandante,MEI,NORMAL,0.4255,44,65,1
67-74,67,74,7,mandante,MEI,NORMAL,0.4255,44,65,1
67-74,67,74,8,visitante,VOL,NORMAL,0.1097,43,69,0
51-19,51,19,0,mandante,ATA,NORMAL,0.4302,58,99,0
51-19,51,19,1,mandante,LAT,NORMAL,0.0645,58,99,0
51-19,51,19,2,visitante,MEI,NORMAL,0.5461,80,82,0
51-19,51,19,3,mandante,ATA,NORMAL,0.4302,58,99,0
51-19,51,19,4,mandante,MEI,NORMAL,0.2581,58,99,1
14-36,14,36,0,visitante,ATA,NORMAL,0.4948,75,99,1
14-36,14,36,1,mandante,MEI,NORMAL,0.4908,80,97,1
14-36,14,36,2,visitante,ATA,NORMAL,0.4948,75,99,0
14-36,14,36,3,mandante,ATA,NORMAL,0.6000,80,97,1
14-36,14,36,4,mandante,ATA,DIRECT_FK,0.0354,80,97,0
14-36,14,36,6,visitante,ATA,NORMAL,0.4948,75,99,0
14-36,14,36,7,visitante,ATA,CORNER,0.0244,75,99,0
14-36,14,36,8,visitante,ATA,PENALTY,0.3045,75,99,1
72-57,72,57,0,visitante,ATA,NORMAL,0.6000,57,65,1
72-57,72,57,1,mandante,ATA,NORMAL,0.4397,42,83,1
72-57,72,57,2,mandante,LAT,NORMAL,0.0659,42,83,0
72-57,72,57,3,mandante,ZAG,NORMAL,0.0220,42,83,0
72-57,72,57,4,visitante,LAT,NORMAL,0.1113,57,65,0
72-57,72,57,5,visitante,MEI,NORMAL,0.4453,57,65,0
72-57,72,57,7,mandante,ATA,DIRECT_FK,0.0243,42,83,1
75-5,75,5,0,mandante,MEI,NORMAL,0.1287,39,99,0
75-5,75,5,1,visitante,ATA,NORMAL,0.6000,86,60,0
75-5,75,5,2,mandante,LAT,NORMAL,0.0322,39,99,0
75-5,75,5,3,visitante,MEI,NORMAL,0.6000,86,60,0
75-5,75,5,4,mandante,LAT,NORMAL,0.0322,39,99,0
76-10,76,10,0,visitante,VOL,NORMAL,0.3615,81,69,0
76-10,76,10,2,mandante,ATA,NORMAL,0.2578,45,98,0
76-10,76,10,3,visitante,MEI,PENALTY,0.4711,81,69,1
76-10,76,10,4,visitante,MEI,NORMAL,0.6000,81,69,0
76-10,76,10,5,visitante,ATA,NORMAL,0.6000,81,69,1
76-10,76,10,6,visitante,LAT,NORMAL,0.2169,81,69,0
76-10,76,10,7,mandante,ZAG,NORMAL,0.0129,45,98,0
76-10,76,10,8,visitante,MEI,NORMAL,0.6000,81,69,0
30-4,30,4,0,visitante,ATA,NORMAL,0.6000,72,99,0
30-4,30,4,1,mandante,VOL,NORMAL,0.1617,72,85,0
30-4,30,4,2,visitante,LAT,NORMAL,0.0964,72,99,0
30-4,30,4,3,visitante,MEI,NORMAL,0.3858,72,99,1
30-4,30,4,4,visitante,ATA,NORMAL,0.6000,72,99,1
30-4,30,4,5,mandante,MEI,NORMAL,0.3882,72,85,1
76-55,76,55,0,mandante,ATA,NORMAL,0.4881,45,79,1
76-55,76,55,1,visitante,MEI,NORMAL,0.4081,54,69,1
76-55,76,55,2,visitante,ATA,NORMAL,0.6000,54,69,1
76-55,76,55,3,mandante,ATA,NORMAL,0.4881,45,79,0
57-68,57,68,0,visitante,ATA,NORMAL,0.2904,39,83,0
57-68,57,68,2,mandante,ATA,NORMAL,0.6000,57,67,0
57-68,57,68,3,visitante,LAT,NORMAL,0.0436,39,83,0
57-68,57,68,4,visitante,ATA,NORMAL,0.2904,39,83,1
11-15,11,15,0,visitante,ZAG,NORMAL,0.0302,88,99,0
11-15,11,15,1,visitante,MEI,NORMAL,0.3621,88,99,1
11-15,11,15,2,mandante,MEI,NORMAL,0.4826,86,99,0
11-15,11,15,3,visitante,MEI,NORMAL,0.3621,88,99,0
3-32,3,32,0,mandante,ATA,NORMAL,0.6000,75,96,1
3-32,3,32,1,visitante,ATA,NORMAL,0.5420,72,82,1
3-32,3,32,2,mandante,ATA,NORMAL,0.6000,75,96,0
3-32,3,32,3,visitante,VOL,NORMAL,0.1355,72,82,0
3-32,3,32,4,mandante,ATA,NORMAL,0.6000,75,96,1
15-73,15,73,1,visitante,ATA,NORMAL,0.1594,35,99,0
15-73,15,73,2,mandante,ATA,NORMAL,0.6000,88,64,0
15-73,15,73,3,mandante,ATA,NORMAL,0.6000,88,64,0
15-73,15,73,4,mandante,ZAG,NORMAL,0.1224,88,64,0
80-43,80,43,0,visitante,ATA,NORMAL,0.6000,58,70,0
80-43,80,43,1,mandante,ZAG,NORMAL,0.0241,44,77,1
80-43,80,43,2,visitante,ATA,PENALTY,0.3463,58,70,0
59-51,59,51,0,mandante,ATA,NORMAL,0.6000,59,82,1
59-51,59,51,1,mandante,VOL,NORMAL,0.1867,59,82,0
59-51,59,51,2,visitante,VOL,NORMAL,0.1220,58,84,0
59-51,59,51,3,mandante,LAT,NORMAL,0.1120,59,82,0
59-51,59,51,5,mandante,MEI,NORMAL,0.4481,59,82,1
69-59,69,59,0,mandante,ATA,NORMAL,0.3557,39,84,0
69-59,69,59,1,visitante,LAT,NORMAL,0.1501,59,57,0
69-59,69,59,2,mandante,ATA,NORMAL,0.3557,39,84,1
69-59,69,59,3,mandante,MEI,NORMAL,0.2134,39,84,1
69-59,69,59,4,mandante,VOL,NORMAL,0.0889,39,84,0
69-59,69,59,5,mandante,MEI,NORMAL,0.2134,39,84,0
69-59,69,59,6,mandante,ATA,NORMAL,0.3557,39,84,0
69-59,69,59,7,visitante,ATA,NORMAL,0.6000,59,57,1
42-16,42,16,0,visitante,ATA,NORMAL,0.6000,89,70,1
42-16,42,16,1,mandante,MEI,NORMAL,0.1934,48,99,0
42-16,42,16,2,mandante,ATA,NORMAL,0.3224,48,99,1
42-16,42,16,3,mandante,ATA,NORMAL,0.3224,48,99,0
42-16,42,16,4,mandante,ATA,NORMAL,0.3224,48,99,0
42-16,42,16,6,mandante,ATA,NORMAL,0.3224,48,99,0
42-16,42,16,7,visitante,ATA,NORMAL,0.6000,89,70,0
10-3,10,3,0,visitante,ATA,NORMAL,0.5805,75,98,1
10-3,10,3,1,mandante,ATA,NORMAL,0.6000,81,82,0
10-3,10,3,2,mandante,MEI,PENALTY,0.4084,81,82,0
10-3,10,3,3,mandante,ATA,NORMAL,0.6000,81,82,0
10-3,10,3,4,mandante,ATA,NORMAL,0.6000,81,82,0
10-3,10,3,5,visitante,MEI,NORMAL,0.3483,75,98,0
10-3,10,3,6,visitante,ATA,NORMAL,0.5805,75,98,1
10-3,10,3,7,visitante,VOL,NORMAL,0.1451,75,98,0
10-3,10,3,8,mandante,MEI,NORMAL,0.5217,81,82,0
79-6,79,6,0,visitante,VOL,NORMAL,0.3777,79,67,0
79-6,79,6,2,mandante,ATA,NORMAL,0.2274,41,99,0
79-6,79,6,3,visitante,MEI,NORMAL,0.6000,79,67,0
79-6,79,6,4,visitante,MEI,NORMAL,0.6000,79,67,0
79-6,79,6,5,visitante,ZAG,NORMAL,0.0755,79,67,0
79-6,79,6,6,mandante,VOL,NORMAL,0.0568,41,99,0
58-8,58,8,0,visitante,MEI,PENALTY,0.4036,81,83,0
58-8,58,8,1,visitante,ATA,NORMAL,0.6000,81,83,0
58-8,58,8,2,visitante,MEI,NORMAL,0.5956,81,83,1
58-8,58,8,3,visitante,ZAG,DIRECT_FK,0.0431,81,83,0
58-8,58,8,4,visitante,VOL,CORNER,0.0323,81,83,0
58-8,58,8,5,mandante,ATA,NORMAL,0.4001,59,99,1
12-71,12,71,0,mandante,MEI,NORMAL,0.6000,86,65,0
12-71,12,71,4,mandante,ZAG,NORMAL,0.1192,86,65,1
12-71,12,71,5,visitante,ZAG,NORMAL,0.0081,43,99,0
12-71,12,71,6,mandante,LAT,NORMAL,0.3577,86,65,0
57-44,57,44,0,visitante,MEI,NORMAL,0.2990,56,83,0
57-44,57,44,1,mandante,ATA,CORNER,0.0253,57,77,0
57-44,57,44,2,visitante,LAT,NORMAL,0.0747,56,83,0
57-44,57,44,3,visitante,MEI,NORMAL,0.2990,56,83,1
57-44,57,44,4,mandante,ATA,NORMAL,0.6000,57,77,1
57-44,57,44,5,mandante,VOL,PENALTY,0.3163,57,77,1
57-44,57,44,6,mandante,MEI,NORMAL,0.4429,57,77,0
57-44,57,44,7,visitante,ATA,DIRECT_FK,0.0310,56,83,0
26-45,26,45,0,mandante,ATA,NORMAL,0.6000,75,80,1
26-45,26,45,1,visitante,VOL,CORNER,0.0205,57,94,0
26-45,26,45,2,visitante,ATA,NORMAL,0.3696,57,94,0
26-45,26,45,3,visitante,ATA,NORMAL,0.3696,57,94,0
26-45,26,45,4,visitante,ATA,NORMAL,0.3696,57,94,0
40-14,40,14,0,visitante,LAT,NORMAL,0.1151,80,90,0
40-14,40,14,2,visitante,ATA,NORMAL,0.6000,80,90,0
40-14,40,14,3,visitante,ATA,NORMAL,0.6000,80,90,1
40-14,40,14,4,visitante,ATA,NORMAL,0.6000,80,90,1
40-14,40,14,5,mandante,MEI,NORMAL,0.3066,65,99,1
40-14,40,14,6,mandante,VOL,NORMAL,0.1277,65,99,0
24-73,24,73,2,visitante,ZAG,NORMAL,0.0101,35,91,0
24-73,24,73,3,visitante,ATA,NORMAL,0.2018,35,91,0
24-73,24,73,4,mandante,ATA,NORMAL,0.6000,68,64,0
24-73,24,73,5,mandante,MEI,NORMAL,0.6000,68,64,0
24-73,24,73,7,mandante,ATA,NORMAL,0.6000,68,64,1
55-29,55,29,0,visitante,ATA,NORMAL,0.6000,70,79,0
55-29,55,29,1,visitante,VOL,NORMAL,0.1934,70,79,0
55-29,55,29,2,mandante,ATA,DIRECT_FK,0.0279,54,89,0
55-29,55,29,3,mandante,ATA,CORNER,0.0209,54,89,0
55-29,55,29,4,visitante,MEI,NORMAL,0.4641,70,79,1
55-29,55,29,5,mandante,LAT,NORMAL,0.0752,54,89,0
66-20,66,20,0,visitante,ATA,CORNER,0.0380,80,67,0
66-20,66,20,1,mandante,ATA,NORMAL,0.2466,40,99,0
66-20,66,20,2,visitante,VOL,NORMAL,0.3522,80,67,1
66-20,66,20,3,visitante,ATA,NORMAL,0.6000,80,67,1
66-20,66,20,4,visitante,VOL,NORMAL,0.3522,80,67,1
66-20,66,20,5,mandante,ATA,NORMAL,0.2466,40,99,1
66-20,66,20,6,mandante,LAT,NORMAL,0.0370,40,99,0
66-20,66,20,7,mandante,VOL,NORMAL,0.0617,40,99,0
66-20,66,20,8,mandante,ATA,NORMAL,0.2466,40,99,0
36-48,36,48,0,visitante,ATA,CORNER,0.0194,56,97,0
36-48,36,48,1,visitante,ATA,NORMAL,0.3190,56,97,1
36-48,36,48,2,visitante,MEI,NORMAL,0.1914,56,97,0
36-48,36,48,3,mandante,ATA,NORMAL,0.6000,75,75,1
31-65,31,65,1,visitante,MEI,NORMAL,0.1260,35,86,0
31-65,31,65,2,mandante,ATA,NORMAL,0.6000,70,55,0
31-65,31,65,3,mandante,ATA,NORMAL,0.6000,70,55,0
31-65,31,65,4,mandante,LAT,NORMAL,0.2940,70,55,0
31-65,31,65,5,mandante,ATA,NORMAL,0.6000,70,55,0
31-65,31,65,6,visitante,VOL,NORMAL,0.0525,35,86,0
31-65,31,65,7,mandante,ATA,NORMAL,0.6000,70,55,1
31-65,31,65,8,visitante,LAT,NORMAL,0.0315,35,86,0
48-24,48,24,1,mandante,ATA,NORMAL,0.4897,56,91,0
48-24,48,24,2,mandante,ATA,NORMAL,0.4897,56,91,1
48-24,48,24,3,mandante,ATA,NORMAL,0.4897,56,91,0
48-24,48,24,4,mandante,ATA,NORMAL,0.4897,56,91,0
13-58,13,58,0,mandante,MEI,NORMAL,0.6000,86,83,1
13-58,13,58,1,visitante,MEI,NORMAL,0.1968,59,99,0
13-58,13,58,2,visitante,ATA,NORMAL,0.3280,59,99,0
13-58,13,58,3,mandante,ATA,NORMAL,0.6000,86,83,0
13-58,13,58,4,visitante,VOL,NORMAL,0.0820,59,99,0
13-58,13,58,5,visitante,MEI,NORMAL,0.1968,59,99,0
13-58,13,58,6,mandante,MEI,NORMAL,0.6000,86,83,1
13-58,13,58,7,mandante,MEI,NORMAL,0.6000,86,83,0
57-12,57,12,0,visitante,LAT,NORMAL,0.1626,86,83,1
57-12,57,12,2,visitante,LAT,NORMAL,0.1626,86,83,1
57-12,57,12,3,visitante,ATA,NORMAL,0.6000,86,83,0
9-42,9,42,0,visitante,MEI,NORMAL,0.1359,48,99,1
9-42,9,42,1,visitante,ATA,NORMAL,0.2264,48,99,0
9-42,9,42,2,mandante,MEI,NORMAL,0.6000,82,70,1
9-42,9,42,3,visitante,MEI,NORMAL,0.1359,48,99,0
9-42,9,42,4,visitante,ATA,NORMAL,0.2264,48,99,0
9-42,9,42,5,mandante,ATA,NORMAL,0.6000,82,70,0
9-42,9,42,6,mandante,MEI,NORMAL,0.6000,82,70,0
9-42,9,42,7,mandante,ATA,NORMAL,0.6000,82,70,0
17-54,17,54,0,visitante,MEI,DIRECT_FK,0.0227,50,99,0
17-54,17,54,2,mandante,ATA,NORMAL,0.6000,87,78,1
17-54,17,54,3,visitante,VOL,CORNER,0.0171,50,99,0
17-54,17,54,4,visitante,MEI,NORMAL,0.1513,50,99,0
17-54,17,54,5,mandante,VOL,NORMAL,0.3859,87,78,0
17-54,17,54,6,mandante,ATA,CORNER,0.0365,87,78,0
17-54,17,54,7,mandante,ATA,NORMAL,0.6000,87,78,1
17-54,17,54,8,visitante,ZAG,CORNER,0.0171,50,99,0
21-36,21,36,0,visitante,ZAG,NORMAL,0.0271,75,98,0
21-36,21,36,1,mandante,ATA,NORMAL,0.6000,72,97,0
21-36,21,36,2,visitante,ATA,NORMAL,0.5416,75,98,1
21-36,21,36,3,mandante,ATA,NORMAL,0.6000,72,97,0
21-36,21,36,4,visitante,ATA,NORMAL,0.5416,75,98,0
21-36,21,36,5,visitante,ATA,NORMAL,0.5416,75,98,0
21-36,21,36,6,visitante,ATA,NORMAL,0.5416,75,98,1
21-36,21,36,7,visitante,ATA,NORMAL,0.5416,75,98,1
73-19,73,19,0,mandante,MEI,NORMAL,0.1398,35,99,0
73-19,73,19,1,visitante,ATA,DIRECT_FK,0.0522,80,64,0
73-19,73,19,2,mandante,MEI,NORMAL,0.1398,35,99,0
73-19,73,19,3,mandante,ATA,NORMAL,0.2329,35,99,0
43-68,43,68,0,visitante,ATA,NORMAL,0.3069,39,77,0
43-68,43,68,1,visitante,ATA,NORMAL,0.3069,39,77,1
43-68,43,68,2,visitante,MEI,NORMAL,0.1841,39,77,0
43-68,43,68,3,mandante,ATA,NORMAL,0.6000,58,67,1
43-68,43,68,4,mandante,MEI,NORMAL,0.6000,58,67,0
43-68,43,68,5,visitante,ATA,NORMAL,0.3069,39,77,0
43-68,43,68,6,mandante,MEI,NORMAL,0.6000,58,67,0
53-65,53,65,0,mandante,ATA,NORMAL,0.6000,52,55,1
53-65,53,65,1,mandante,ATA,NORMAL,0.6000,52,55,0
53-65,53,65,2,mandante,MEI,NORMAL,0.6000,52,55,1
53-65,53,65,3,mandante,MEI,NORMAL,0.6000,52,55,0
53-65,53,65,5,mandante,VOL,NORMAL,0.3047,52,55,0
74-38,74,38,0,visitante,ZAG,NORMAL,0.0494,65,65,0
74-38,74,38,1,visitante,LAT,NORMAL,0.1483,65,65,1
74-38,74,38,2,mandante,MEI,NORMAL,0.1995,43,93,0
74-38,74,38,3,mandante,MEI,NORMAL,0.1995,43,93,0
74-38,74,38,4,mandante,VOL,NORMAL,0.0831,43,93,0
74-38,74,38,5,mandante,LAT,NORMAL,0.0499,43,93,0
74-38,74,38,6,mandante,LAT,NORMAL,0.0499,43,93,1
74-38,74,38,7,visitante,ATA,NORMAL,0.6000,65,65,1
74-38,74,38,8,visitante,ATA,NORMAL,0.6000,65,65,1
14-20,14,20,0,visitante,ATA,NORMAL,0.5380,80,99,1
14-20,14,20,1,mandante,LAT,NORMAL,0.1162,80,99,0
14-20,14,20,2,mandante,LAT,NORMAL,0.1162,80,99,0
14-20,14,20,3,mandante,ATA,NORMAL,0.6000,80,99,1
14-20,14,20,4,mandante,ZAG,NORMAL,0.0387,80,99,0
14-20,14,20,6,visitante,ATA,NORMAL,0.5380,80,99,0
12-36,12,36,0,mandante,ATA,NORMAL,0.6000,86,97,0
12-36,12,36,1,mandante,ATA,NORMAL,0.6000,86,97,0
12-36,12,36,2,mandante,VOL,NORMAL,0.2252,86,97,0
12-36,12,36,4,mandante,ATA,NORMAL,0.6000,86,97,1
23-36,23,36,0,visitante,LAT,NORMAL,0.0983,75,92,0
23-36,23,36,1,visitante,ATA,NORMAL,0.6000,75,92,1
23-36,23,36,2,mandante,MEI,NORMAL,0.3488,67,97,0
23-36,23,36,3,mandante,ZAG,NORMAL,0.0291,67,97,0
23-36,23,36,5,visitante,ATA,NORMAL,0.6000,75,92,1
23-36,23,36,6,visitante,ATA,NORMAL,0.6000,75,92,0
23-36,23,36,7,mandante,VOL,NORMAL,0.1453,67,97,0
12-56,12,56,0,mandante,MEI,NORMAL,0.6000,86,80,1
12-56,12,56,1,mandante,VOL,NORMAL,0.3834,86,80,1
12-56,12,56,2,visitante,VOL,NORMAL,0.0624,51,99,0
12-56,12,56,3,visitante,MEI,NORMAL,0.1498,51,99,0
12-56,12,56,4,visitante,ATA,NORMAL,0.2497,51,99,0
18-67,18,67,1,visitante,ATA,NORMAL,0.1854,44,99,0
18-67,18,67,2,mandante,ATA,NORMAL,0.6000,87,69,1
18-67,18,67,3,visitante,ATA,DIRECT_FK,0.0204,44,99,0
32-11,32,11,0,mandante,ATA,NORMAL,0.5737,72,99,0
32-11,32,11,1,visitante,ATA,NORMAL,0.6000,86,96,1
32-11,32,11,2,mandante,MEI,NORMAL,0.3442,72,99,0
